id,name,provinceId,number,provinceName,referendums,provinceId_key
5ee15043-a360-42ab-902d-9c0f22a65c77,กรุงเทพมหานคร เขต 15,10,15,กรุงเทพมหานคร,"[{'title': 'เห็นชอบ', 'totalVote': 61347, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 25605, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 4399, 'color': '#94a3b8'}]",10
e04003f3-6f13-4f8b-8745-d92b43984b22,กรุงเทพมหานคร เขต 16,10,16,กรุงเทพมหานคร,"[{'title': 'เห็นชอบ', 'totalVote': 67765, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 24720, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 4685, 'color': '#94a3b8'}]",10
bb361f6e-ad1a-47e0-af42-768d326a7f27,กรุงเทพมหานคร เขต 17,10,17,กรุงเทพมหานคร,"[{'title': 'เห็นชอบ', 'totalVote': 47209, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 22450, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 6064, 'color': '#94a3b8'}]",10
d9044d9a-b4d8-4a71-ba03-a7071ca50b12,กรุงเทพมหานคร เขต 18,10,18,กรุงเทพมหานคร,"[{'title': 'เห็นชอบ', 'totalVote': 49790, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 23450, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 5639, 'color': '#94a3b8'}]",10
eba3c40b-3ca9-40a3-8072-6d60c9272c24,กรุงเทพมหานคร เขต 19,10,19,กรุงเทพมหานคร,"[{'title': 'เห็นชอบ', 'totalVote': 61577, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 27065, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 4354, 'color': '#94a3b8'}]",10
26b7c7de-d15f-4267-af13-836c1f979780,กรุงเทพมหานคร เขต 20,10,20,กรุงเทพมหานคร,"[{'title': 'เห็นชอบ', 'totalVote': 70717, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 20791, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 5300, 'color': '#94a3b8'}]",10
68df51b8-6ca9-48c3-ba35-3eacea8c50cb,กรุงเทพมหานคร เขต 21,10,21,กรุงเทพมหานคร,"[{'title': 'เห็นชอบ', 'totalVote': 58816, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 24423, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 4484, 'color': '#94a3b8'}]",10
fd576bb8-0b6a-4b2d-a712-be0f80898dc7,กรุงเทพมหานคร เขต 22,10,22,กรุงเทพมหานคร,"[{'title': 'เห็นชอบ', 'totalVote': 63559, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 26506, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 3998, 'color': '#94a3b8'}]",10
09bc1281-8de3-426c-845e-8d77b6bf51c6,กรุงเทพมหานคร เขต 23,10,23,กรุงเทพมหานคร,"[{'title': 'เห็นชอบ', 'totalVote': 79200, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 28780, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 4293, 'color': '#94a3b8'}]",10
fe45d811-7fc4-497f-b3a3-007b0024d036,กรุงเทพมหานคร เขต 24,10,24,กรุงเทพมหานคร,"[{'title': 'เห็นชอบ', 'totalVote': 62503, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 26119, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 4708, 'color': '#94a3b8'}]",10
36658579-b347-4031-b499-68236ef157f1,กรุงเทพมหานคร เขต 25,10,25,กรุงเทพมหานคร,"[{'title': 'เห็นชอบ', 'totalVote': 54091, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 23053, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 4497, 'color': '#94a3b8'}]",10
48034b34-4463-45ce-92ac-24e7c679f2fb,กรุงเทพมหานคร เขต 26,10,26,กรุงเทพมหานคร,"[{'title': 'เห็นชอบ', 'totalVote': 62548, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 24029, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 5166, 'color': '#94a3b8'}]",10
37d7e708-c26f-40f5-93f5-61f6cbf4eb73,กรุงเทพมหานคร เขต 27,10,27,กรุงเทพมหานคร,"[{'title': 'เห็นชอบ', 'totalVote': 66490, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 23258, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 5287, 'color': '#94a3b8'}]",10
3daa827d-3b41-46a2-85d9-0b1a75e805bf,กรุงเทพมหานคร เขต 28,10,28,กรุงเทพมหานคร,"[{'title': 'เห็นชอบ', 'totalVote': 51668, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 19770, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 4359, 'color': '#94a3b8'}]",10
a7cad0c8-7ae9-4486-a060-f86ac9f968ce,กรุงเทพมหานคร เขต 29,10,29,กรุงเทพมหานคร,"[{'title': 'เห็นชอบ', 'totalVote': 63017, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 26601, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 5361, 'color': '#94a3b8'}]",10
affc8923-2146-4f1c-9f92-ecb299b55659,กรุงเทพมหานคร เขต 30,10,30,กรุงเทพมหานคร,"[{'title': 'เห็นชอบ', 'totalVote': 75340, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 26378, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 5290, 'color': '#94a3b8'}]",10
1f7061f1-ccd4-4063-a758-690fa84a6e2a,กรุงเทพมหานคร เขต 31,10,31,กรุงเทพมหานคร,"[{'title': 'เห็นชอบ', 'totalVote': 69319, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 31388, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 5785, 'color': '#94a3b8'}]",10
0f635960-973f-4bcb-a48e-ee65c94d6fef,กรุงเทพมหานคร เขต 32,10,32,กรุงเทพมหานคร,"[{'title': 'เห็นชอบ', 'totalVote': 56695, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 25673, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 5008, 'color': '#94a3b8'}]",10
a18ae89c-f8d1-480d-85b8-ddb2df19d2b8,กรุงเทพมหานคร เขต 33,10,33,กรุงเทพมหานคร,"[{'title': 'เห็นชอบ', 'totalVote': 61352, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 22799, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 3658, 'color': '#94a3b8'}]",10
30ba695d-0768-4450-81af-90a3465a8da1,สมุทรปราการ เขต 1,11,1,สมุทรปราการ,"[{'title': 'เห็นชอบ', 'totalVote': 57917, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 23198, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 6174, 'color': '#94a3b8'}]",11
8cb49227-4515-4e7c-a49e-370bc18d2de8,สมุทรปราการ เขต 2,11,2,สมุทรปราการ,"[{'title': 'เห็นชอบ', 'totalVote': 63993, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 20808, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 6845, 'color': '#94a3b8'}]",11
484bc075-5077-41ce-9a9b-d9722630c3f5,สมุทรปราการ เขต 3,11,3,สมุทรปราการ,"[{'title': 'เห็นชอบ', 'totalVote': 61562, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 23962, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 5395, 'color': '#94a3b8'}]",11
d6bc24ec-8201-4cf9-a205-08e09daf936d,สมุทรปราการ เขต 4,11,4,สมุทรปราการ,"[{'title': 'เห็นชอบ', 'totalVote': 57361, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 20144, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 4648, 'color': '#94a3b8'}]",11
2531e4b6-1565-4740-91ef-54efb6823778,สมุทรปราการ เขต 5,11,5,สมุทรปราการ,"[{'title': 'เห็นชอบ', 'totalVote': 71690, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 22629, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 6720, 'color': '#94a3b8'}]",11
f2f06bb3-71e5-435c-8adf-1944e67c78f5,สมุทรปราการ เขต 6,11,6,สมุทรปราการ,"[{'title': 'เห็นชอบ', 'totalVote': 57015, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 24095, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 6876, 'color': '#94a3b8'}]",11
0455fb4f-a83b-41bc-8353-012ad7ac3139,สมุทรปราการ เขต 7,11,7,สมุทรปราการ,"[{'title': 'เห็นชอบ', 'totalVote': 66648, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 22198, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 7850, 'color': '#94a3b8'}]",11
c9f015a0-24a4-45ac-9442-db8e8a04debc,สมุทรปราการ เขต 8,11,8,สมุทรปราการ,"[{'title': 'เห็นชอบ', 'totalVote': 75527, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 25741, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 8698, 'color': '#94a3b8'}]",11
a9eed4d5-0b8f-4691-84c8-b9054770ac47,นนทบุรี เขต 1,12,1,นนทบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 58389, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 28624, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 4954, 'color': '#94a3b8'}]",12
70681590-9aa3-45e0-b5d0-f8cb57b08308,นนทบุรี เขต 2,12,2,นนทบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 54494, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 24831, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 4737, 'color': '#94a3b8'}]",12
5a38b07d-4fc3-4ebb-a0ea-83d5f05752f7,นนทบุรี เขต 3,12,3,นนทบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 53672, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 22368, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 4656, 'color': '#94a3b8'}]",12
6027ea51-eacd-4463-ba4a-fdbc20e144cb,นนทบุรี เขต 4,12,4,นนทบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 55586, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 22603, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 4448, 'color': '#94a3b8'}]",12
7f0ff310-0e2b-4b48-b756-d5558e8d97bd,นนทบุรี เขต 5,12,5,นนทบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 62236, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 28798, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 6210, 'color': '#94a3b8'}]",12
3211022b-a3d8-4a06-999c-c73caa6cce22,นนทบุรี เขต 6,12,6,นนทบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 65902, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 26956, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 6574, 'color': '#94a3b8'}]",12
9e8b8f3a-95d8-4708-8f86-9133babaf07d,นนทบุรี เขต 7,12,7,นนทบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 59903, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 25876, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 6786, 'color': '#94a3b8'}]",12
e1034b0f-95a3-480a-a966-d77831622c6b,นนทบุรี เขต 8,12,8,นนทบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 60260, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 26227, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 6908, 'color': '#94a3b8'}]",12
4e1440b5-a227-49ac-b933-b820dcaa50e3,ปทุมธานี เขต 1,13,1,ปทุมธานี,"[{'title': 'เห็นชอบ', 'totalVote': 60455, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 25111, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 7816, 'color': '#94a3b8'}]",13
296e7205-196a-42e9-b550-751111915081,ปทุมธานี เขต 2,13,2,ปทุมธานี,"[{'title': 'เห็นชอบ', 'totalVote': 66475, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 25133, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 7475, 'color': '#94a3b8'}]",13
4e19f8cd-79b5-4a80-902c-cf1a2c0d9071,ปทุมธานี เขต 3,13,3,ปทุมธานี,"[{'title': 'เห็นชอบ', 'totalVote': 70346, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 19737, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 5970, 'color': '#94a3b8'}]",13
7a9be8c2-dc0f-474a-98d7-38d1a9b38a5d,ปทุมธานี เขต 4,13,4,ปทุมธานี,"[{'title': 'เห็นชอบ', 'totalVote': 60388, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 22771, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 5816, 'color': '#94a3b8'}]",13
bde49a7d-eacf-4be8-911f-db72638dbab5,ปทุมธานี เขต 5,13,5,ปทุมธานี,"[{'title': 'เห็นชอบ', 'totalVote': 56518, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 22345, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 5076, 'color': '#94a3b8'}]",13
5bb69d2e-77f6-4854-af97-7882139d7d6b,ปทุมธานี เขต 6,13,6,ปทุมธานี,"[{'title': 'เห็นชอบ', 'totalVote': 59847, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 20523, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 4474, 'color': '#94a3b8'}]",13
228a97db-4eff-4773-837b-37694e845e64,ปทุมธานี เขต 7,13,7,ปทุมธานี,"[{'title': 'เห็นชอบ', 'totalVote': 57688, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 21183, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 6787, 'color': '#94a3b8'}]",13
59e88ab3-cfdd-4345-9ab3-5860ca536478,ปทุมธานี เขต 8,13,8,ปทุมธานี,"[{'title': 'เห็นชอบ', 'totalVote': 50045, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 21954, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 7238, 'color': '#94a3b8'}]",13
fc20946b-e16f-4bb9-a4cf-51d52b66bf5e,พระนครศรีอยุธยา เขต 1,14,1,พระนครศรีอยุธยา,"[{'title': 'เห็นชอบ', 'totalVote': 62333, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 29393, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 8711, 'color': '#94a3b8'}]",14
6504afc9-193c-4825-99b7-28abbff03667,พระนครศรีอยุธยา เขต 2,14,2,พระนครศรีอยุธยา,"[{'title': 'เห็นชอบ', 'totalVote': 55554, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 27302, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 9941, 'color': '#94a3b8'}]",14
3bea1d90-aee5-4f5f-b15a-28c5f7724fbc,พระนครศรีอยุธยา เขต 3,14,3,พระนครศรีอยุธยา,"[{'title': 'เห็นชอบ', 'totalVote': 63620, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 24926, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 9200, 'color': '#94a3b8'}]",14
93a95f57-b323-4b4b-a192-84072870846b,พระนครศรีอยุธยา เขต 4,14,4,พระนครศรีอยุธยา,"[{'title': 'เห็นชอบ', 'totalVote': 62394, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 26158, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 9029, 'color': '#94a3b8'}]",14
ca34e21e-c18e-4264-a442-a386a4a4557d,พระนครศรีอยุธยา เขต 5,14,5,พระนครศรีอยุธยา,"[{'title': 'เห็นชอบ', 'totalVote': 58060, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 26462, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 9831, 'color': '#94a3b8'}]",14
bcf42eaa-ffa5-40fd-bde3-433ade724775,อ่างทอง เขต 1,15,1,อ่างทอง,"[{'title': 'เห็นชอบ', 'totalVote': 44347, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 24513, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 7983, 'color': '#94a3b8'}]",15
ca4a85d3-c43d-45d2-93e3-bd97f831fbfa,อ่างทอง เขต 2,15,2,อ่างทอง,"[{'title': 'เห็นชอบ', 'totalVote': 44164, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 24481, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 8503, 'color': '#94a3b8'}]",15
9eb0b1ed-9a13-47e5-9b9d-4d2e3cf204f5,ลพบุรี เขต 1,16,1,ลพบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 55114, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 30375, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 9769, 'color': '#94a3b8'}]",16
1865fe7d-bcb2-432b-a1d2-328e9ad59e8e,ลพบุรี เขต 2,16,2,ลพบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 59753, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 34138, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 10818, 'color': '#94a3b8'}]",16
46c13dc1-c443-4c82-9c54-5ba725f449bb,ลพบุรี เขต 3,16,3,ลพบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 54709, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 28630, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 9133, 'color': '#94a3b8'}]",16
6c9b96af-90b6-4373-9af9-156faeef1b0e,ลพบุรี เขต 4,16,4,ลพบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 60799, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 31647, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 10226, 'color': '#94a3b8'}]",16
b7cae2d2-431a-48be-ad1e-1fee9c9e902e,สิงห์บุรี เขต 1,17,1,สิงห์บุรี,"[{'title': 'เห็นชอบ', 'totalVote': 61904, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 38794, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 12774, 'color': '#94a3b8'}]",17
9c8cfd62-dbf6-42f0-a13b-6243d9090b79,ชัยนาท เขต 1,18,1,ชัยนาท,"[{'title': 'เห็นชอบ', 'totalVote': 44818, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 28116, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 10123, 'color': '#94a3b8'}]",18
469058d7-ab90-424a-82e2-39ecb8851890,ชัยนาท เขต 2,18,2,ชัยนาท,"[{'title': 'เห็นชอบ', 'totalVote': 45909, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 25980, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 10275, 'color': '#94a3b8'}]",18
8e589596-9e6c-40ce-89f9-fff854591eab,สระบุรี เขต 1,19,1,สระบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 52258, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 26158, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 8147, 'color': '#94a3b8'}]",19
fcc98e23-0d5e-4aac-9633-fd65c60ecd5a,สระบุรี เขต 2,19,2,สระบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 59052, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 26885, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 9321, 'color': '#94a3b8'}]",19
510500a3-e66b-46b9-8d09-7a2e01db74a7,สระบุรี เขต 3,19,3,สระบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 43831, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 19994, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 7125, 'color': '#94a3b8'}]",19
bd5387a1-948d-46c5-b117-2b4369486235,สระบุรี เขต 4,19,4,สระบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 54334, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 26448, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 9776, 'color': '#94a3b8'}]",19
9789e617-9bf4-4885-bd13-7e4ebc023328,ชลบุรี เขต 1,20,1,ชลบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 72384, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 30806, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 6423, 'color': '#94a3b8'}]",20
49e7258d-4b5b-4fe4-a6d5-557a3c459980,ชลบุรี เขต 2,20,2,ชลบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 44433, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 25024, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 5315, 'color': '#94a3b8'}]",20
098a222d-f98d-4246-9608-db0f5659bc7d,ชลบุรี เขต 3,20,3,ชลบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 57943, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 24786, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 7619, 'color': '#94a3b8'}]",20
28ab18fb-b0a2-4723-b47c-e19d2fe0952b,ชลบุรี เขต 4,20,4,ชลบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 48664, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 27272, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 7833, 'color': '#94a3b8'}]",20
945221aa-932f-4136-853f-0fe6f08227cd,ชลบุรี เขต 5,20,5,ชลบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 50221, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 32080, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 9690, 'color': '#94a3b8'}]",20
99bfc802-2c5f-4107-86aa-ae9f105200a8,ชลบุรี เขต 6,20,6,ชลบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 68839, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 26383, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 6248, 'color': '#94a3b8'}]",20
d52e8935-9a44-4df8-ac4c-effc0ef83ccd,ชลบุรี เขต 7,20,7,ชลบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 66614, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 18592, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 5534, 'color': '#94a3b8'}]",20
f80babf1-a8fb-42bb-a01e-35aba4244d96,ชลบุรี เขต 8,20,8,ชลบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 54737, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 21246, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 6929, 'color': '#94a3b8'}]",20
1aa8bb5a-f824-4fcf-b3da-0105751cb92b,ชลบุรี เขต 9,20,9,ชลบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 43101, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 15726, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 4849, 'color': '#94a3b8'}]",20
c9d901be-7332-4196-be5d-1871599a56b5,ชลบุรี เขต 10,20,10,ชลบุรี,"[{'title': 'เห็นชอบ', 'totalVote': 47761, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 25453, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 6913, 'color': '#94a3b8'}]",20
2f20ddb7-c672-4575-a51e-65c0c1d18a3e,ระยอง เขต 1,21,1,ระยอง,"[{'title': 'เห็นชอบ', 'totalVote': 58674, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 22530, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 6530, 'color': '#94a3b8'}]",21
cc0040bb-3cca-4062-bfea-4d7705a67dd1,ระยอง เขต 2,21,2,ระยอง,"[{'title': 'เห็นชอบ', 'totalVote': 42793, 'color': '#22c55e'}, {'title': 'ไม่เห็นชอบ', 'totalVote': 22034, 'color': '#ef4444'}, {'title': 'ไม่แสดงความคิดเห็น', 'totalVote': 5909, 'color': '#94a3b8'}]",21
